Hours,ADX,MACD,Signal Line,Histogram,%K,%D,Open,High,Low,Close,Output
462,21.3111748738,4.98988183256,6.12146547001,-1.13158363745,59.6896551724,48.202051039,3754.06,3759.36,3751.0,3753.62,-1.0
463,20.8288082384,4.72669098792,5.84251057359,-1.11581958567,61.5517241379,50.7354391069,3753.43,3765.0,3752.0,3754.7,1.0
464,19.9276306191,2.87038259412,5.2480849777,-2.37770238358,27.0517241379,52.5684987675,3754.66,3754.78,3725.11,3734.69,-1.0
465,19.0965588037,1.25646140131,4.44976026242,-3.19329886111,24.3103448276,51.385324662,3734.6,3743.0,3725.0,3733.1,-1.0
466,18.3248492609,-0.449106044915,3.46998700095,-3.91909304587,15.0862068966,50.3086465508,3733.35,3740.0,3725.0,3727.75,-1.0
467,17.6082618283,-1.7499454282,2.42600051512,-4.17594594332,15.7413793103,47.97858485,3727.75,3732.94,3726.0,3728.13,1.0
468,17.9616467402,-4.19544699142,1.10171101381,-5.29715800524,3.6525740581,45.6253356089,3728.22,3734.54,3707.46,3710.0,-1.0
469,18.2897898726,-5.18613400544,-0.155857990036,-5.0302760154,19.470808168,42.6055699752,3710.02,3726.5,3707.96,3721.0,1.0
470,18.1775832707,-5.58013512462,-1.24071341695,-4.33942170767,25.294794363,42.7726767635,3722.0,3731.64,3721.0,3725.05,1.0
471,18.5635894627,-6.14990654136,-2.22255204184,-3.92735449953,19.4420477423,42.6732428833,3725.1,3727.0,3712.0,3720.98,-1.0
472,18.9220237838,-6.49112452837,-3.07626653914,-3.41485798923,21.0304308527,39.8918187943,3720.91,3725.41,3714.0,3721.42,1.0
473,18.8574070872,-6.24334802784,-3.70968283688,-2.53366519096,29.3612533896,36.0749448076,3721.42,3729.85,3719.22,3726.95,1.0
474,18.5153381666,-6.07300064961,-4.18234639943,-1.89065425018,31.8039624609,31.7556781986,3726.95,3733.02,3721.0,3725.76,-1.0
475,18.1977027402,-6.09050055955,-4.56397723145,-1.5265233281,27.0072992701,29.5594095074,3725.0,3727.86,3722.8,3723.0,-1.0
476,17.2478340415,-5.27617142278,-4.70641606972,-0.569755353066,43.5349322211,27.1781574848,3723.03,3735.0,3722.82,3732.51,1.0
477,16.2311086203,-4.43763809429,-4.65266047463,0.215022380343,56.6568047337,26.0242487026,3732.51,3736.51,3726.0,3734.27,1.0
478,16.501092894,-1.83870015209,-4.08986841012,2.25116825804,98.0970873786,25.6746116023,3734.67,3758.96,3734.0,3757.98,1.0
479,17.0169977531,-0.745188087373,-3.42093234557,2.6757442582,68.5938615275,30.7492804052,3757.97,3763.5,3745.0,3745.9,-1.0
480,16.1006136939,-0.116878770719,-2.7601216306,2.64324285988,63.2940756602,33.9123887409,3745.3,3746.14,3727.97,3742.93,-1.0
481,16.1853219592,1.58765848615,-1.89056560725,3.47822409341,90.3818700928,37.3558079383,3742.94,3762.0,3740.69,3758.11,1.0
482,16.2639796341,1.82092661064,-1.14826716367,2.96919377432,65.8264314008,42.6872715656,3758.02,3759.28,3742.2,3744.52,-1.0
483,15.7730316824,2.02122583512,-0.514368563913,2.53559439904,64.0776699029,47.1282613758,3745.0,3751.0,3734.98,3745.0,-1.0
484,15.3171514416,2.01153177071,-0.00918849698867,2.0207202677,60.5825242718,50.3144657854,3744.92,3750.0,3740.0,3743.2,-1.0
485,17.7047956682,6.87183947784,1.36701709798,5.50482237986,84.5887850467,52.8350179218,3743.14,3821.0,3737.0,3804.51,1.0
486,21.0664681827,17.0925154367,4.51211676572,12.580398671,97.5646879756,57.4883563007,3804.51,3890.04,3798.0,3885.88,1.0
487,24.2356981024,23.877916653,8.38527674317,15.4926399098,87.8612716763,62.9550889523,3885.88,3894.0,3855.4,3873.0,-1.0
488,27.6922101103,32.9903772453,13.3062968436,19.6840804017,90.5531302039,67.1336616871,3873.0,3944.99,3872.14,3924.0,1.0
489,30.9018284035,36.0858905042,17.8622155757,18.2236749285,69.8564162578,71.3300308116,3925.74,3927.9,3875.0,3878.02,-1.0
490,33.5971842939,38.7700004307,22.0437725467,16.726227884,73.2544865062,74.390682025,3878.0,3894.89,3870.0,3886.42,1.0
491,36.3400891014,40.3122517926,25.6974683959,14.6147833968,72.3251313243,76.5135073311,3886.76,3919.0,3881.02,3884.93,-1.0
492,36.8706917192,38.5938190786,28.2767385324,10.3170805462,58.0729886646,77.6326735161,3884.93,3907.0,3840.0,3854.0,-1.0
493,37.0348629469,37.4474251394,30.1108758538,7.33654928555,61.768500599,74.7738093223,3853.98,3868.0,3832.33,3862.02,1.0
494,37.1873076583,35.9581714817,31.2803349794,4.67783650229,59.5114518356,74.2862835417,3862.06,3868.0,3852.56,3859.96,-1.0
495,37.6410071668,35.5813696532,32.1405419142,3.44082773906,66.6730155707,74.0160961256,3859.04,3884.0,3848.24,3875.0,1.0
496,38.1903152682,35.8371360879,32.8798607489,2.95727533897,72.3822675111,72.3226065169,3875.0,3890.78,3869.91,3886.99,1.0
497,38.7003870766,35.0699202052,33.3178726402,1.75204756502,68.7436896005,72.7908805248,3886.07,3889.9,3877.4,3879.98,-1.0
498,39.5107533034,35.3981707791,33.7339322679,1.66423851114,76.7536900813,73.124167646,3879.98,3907.28,3871.11,3896.64,1.0
499,41.3273363361,42.180952046,35.4233362236,6.75761582248,98.246914888,74.2792509181,3896.49,3986.81,3883.77,3983.5,1.0
500,43.051321539,46.7455703943,37.6877830577,9.05778733658,93.4201377915,75.2548316211,3982.89,3990.54,3937.77,3980.13,-1.0
501,44.6521649418,48.7544814034,39.9011227268,8.85335867653,85.2221730611,74.9587923222,3982.17,3982.27,3945.0,3967.16,-1.0
502,46.2236158947,49.9355429472,41.9080067709,8.02753617629,86.5115985083,74.7702852783,3967.26,3990.0,3956.04,3969.2,1.0
503,47.7814143981,52.4344881118,44.0133030391,8.42118507269,98.2360352793,74.4816044429,3969.2,3999.0,3965.16,3996.06,1.0
504,49.5147191303,54.3811318947,46.0868688102,8.2942630845,87.4329227781,76.5087200873,3996.08,4028.0,3982.76,4003.41,1.0
505,50.5944133604,53.4860963184,47.5667143119,5.91938200658,75.8981959421,77.5214655352,4003.41,4013.96,3973.1,3980.84,-1.0
506,51.5969865741,53.9039904246,48.8341695344,5.06982089017,86.9729646854,77.7766844365,3980.84,4005.0,3977.0,4002.51,1.0
507,52.7793470861,55.5188762294,50.1711108734,5.34776535598,99.0821094793,79.840968438,4002.51,4026.35,3989.97,4026.35,1.0
508,54.0231290041,55.3201813331,51.2009249653,4.11925636776,87.447851481,82.5062262152,4026.02,4040.0,4008.01,4015.93,-1.0
509,53.9105315461,52.3076405302,51.4222680783,0.885372451903,69.4397083897,84.5016833327,4015.97,4022.12,3985.0,3988.02,-1.0
510,54.3357838868,54.122457388,51.9623059403,2.16015144776,93.5620499788,84.6993042483,3988.02,4059.99,3972.05,4047.83,1.0
511,55.0383947926,56.518197577,52.8734842676,3.64471330942,91.0505115978,86.2121458532,4047.53,4087.1,4037.0,4067.77,1.0
512,55.6908192052,56.7603507442,53.6508575629,3.10949318125,84.3849899179,87.8054902816,4066.16,4080.0,4048.02,4055.35,-1.0
513,56.2966418739,57.4048827043,54.4016625912,3.00322011307,87.9863389808,88.350583127,4056.0,4080.0,4050.0,4069.16,1.0
514,56.6317240853,56.353448967,54.7920198663,1.56142910061,79.4159042928,87.6176848479,4069.16,4070.94,4046.0,4057.85,-1.0
515,56.6662392474,55.3980128598,54.913218465,0.484794394732,82.5652372959,86.6173824552,4057.87,4065.0,4041.28,4064.25,1.0
516,57.0522161788,54.3826938258,54.8071135372,-0.424419711379,83.8401811711,86.4276013291,4064.98,4088.8,4060.0,4068.82,1.0
517,57.039220298,53.7795499237,54.6016008145,-0.822050890792,91.6059957173,86.236785805,4068.86,4080.0,4053.66,4079.0,1.0
518,56.5221775857,50.1398269243,53.7092460365,-3.56941911212,64.1798715203,85.7632115506,4078.68,4083.0,4045.0,4046.98,-1.0
519,55.7623355947,46.7949746949,52.3263917681,-5.53141707322,65.0192719486,84.1022793179,4045.68,4068.0,4040.21,4047.96,1.0
520,55.0567680316,44.0399483078,50.6691030761,-6.62915476824,69.3019271949,83.3252133183,4046.87,4057.97,4045.47,4052.96,1.0
521,54.509344787,41.6954695338,48.8743763676,-7.17890683381,72.6937901499,82.0629963547,4052.9,4062.5,4048.01,4056.92,1.0
522,54.1789365432,40.1963426364,47.1387696214,-6.94242698497,81.4218415418,80.1781164026,4057.04,4070.0,4056.74,4067.11,1.0
523,54.0011576523,38.5477806212,45.4205718214,-6.87279120013,81.2505353319,79.7476871212,4067.14,4075.5,4056.51,4066.91,-1.0
524,51.158433272,32.7668527675,42.8898280106,-10.1229752431,7.79187817259,80.5913176171,4066.92,4077.5,4010.0,4016.14,-1.0
525,48.5187606331,28.6659337622,40.0450491609,-11.3791153987,20.5456852792,74.4648767738,4016.16,4036.49,4010.0,4026.19,1.0
526,46.538630835,26.6946048121,37.3749602911,-10.6803554791,45.4949238579,69.4288177511,4027.08,4050.0,4020.46,4045.85,1.0
527,43.2581254539,20.0715453234,33.9142772976,-13.8427319742,0.676328502415,66.6509558896,4046.41,4049.0,3985.3,3986.0,-1.0
528,40.6596598683,14.0754554639,29.9465129309,-15.871057467,5.04745470233,60.4145265698,3985.95,4004.71,3972.9,3978.75,-1.0
529,39.4115986711,7.40404083932,25.4380185125,-18.0339776732,14.1471615156,55.1024944562,3978.75,3983.98,3934.14,3956.02,-1.0
530,38.1381724987,4.19396908687,21.1892086274,-16.9952395405,32.3928523445,50.2154890433,3957.75,3986.69,3950.0,3982.36,1.0
531,36.9557053387,0.645178180108,17.0804025379,-16.4352243578,24.0897487572,46.5406798414,3982.37,3985.04,3951.14,3970.0,-1.0
532,35.8577001186,-2.75681102809,13.1129598247,-15.8697708528,19.6428571429,41.7180907728,3970.0,3982.0,3957.12,3962.3,-1.0
533,34.2527566592,-2.93857680628,9.90265249854,-12.8412293048,41.0853794643,38.5368754601,3962.44,3994.05,3959.02,3993.04,1.0
534,32.281076369,-3.72875139823,7.17637171918,-10.9051231174,35.1283482143,36.8273117112,3993.04,4004.54,3979.0,3984.5,-1.0
535,30.8696242626,-4.06044087742,4.92900919986,-8.98945007728,37.2698102679,34.386341784,3984.52,4003.0,3968.0,3987.57,1.0
536,29.5589901639,-4.51734356479,3.03973864693,-7.55708221172,35.1422991071,31.8560575068,3989.69,3995.73,3977.0,3984.52,-1.0
537,28.075056345,-4.04286739603,1.62321743834,-5.66608483437,41.9712611607,28.5503759043,3984.48,4000.91,3978.19,3994.31,1.0
538,26.2363472876,-3.31154997156,0.63626395636,-3.94781392792,55.3253927153,25.7447134635,3994.12,4010.04,3992.0,3998.24,1.0
539,24.5289745915,-2.41605569344,0.0258000263987,-2.44185571984,58.4066977387,29.1399645023,3998.24,4010.0,3992.1,4001.81,1.0
540,23.895193397,-3.13319202035,-0.605998382952,-2.5271936374,43.1307678913,31.8443225351,4001.98,4002.02,3971.13,3983.68,-1.0
541,22.3146849679,-0.762023136647,-0.637203333691,-0.124819802956,98.282967033,31.6754542518,3983.67,4021.5,3979.47,4020.0,1.0
542,21.5740187897,1.1809954832,-0.273563570313,1.45455905351,78.3432593395,38.6473570039,4020.0,4044.96,4014.99,4020.96,1.0
543,20.8878131898,3.87605570692,0.556360285133,3.31969542178,90.3473684211,43.8827716209,4020.24,4045.0,4016.0,4035.83,1.0
544,20.2506222757,5.6633985522,1.57776793855,4.08563061365,86.4905177925,49.3256435427,4035.84,4045.0,4024.97,4032.32,-1.0
545,19.8343112353,8.23805863267,2.90982607737,5.3282325553,98.7483674358,53.1897625033,4032.77,4049.0,4032.34,4047.85,1.0
546,20.2799586769,10.9455209905,4.51696506,6.4285559305,88.906911778,58.5225209803,4047.81,4069.99,4039.15,4057.68,1.0
547,19.946749847,11.8291963878,5.97941132555,5.84978506222,74.2523776841,63.4699534542,4053.78,4061.24,4026.2,4043.73,-1.0
548,19.2986195972,10.7362446747,6.93077799537,3.80546667928,53.9660751054,65.8390247557,4042.77,4051.59,4020.0,4023.04,-1.0
549,18.3022091013,9.76796347863,7.49821509202,2.26974838661,52.640097107,67.1845766764,4022.94,4032.97,4012.64,4023.17,1.0
550,17.7065700886,8.64674073555,7.72792022073,0.918820514822,49.4537730123,68.2824543078,4023.14,4040.0,4020.0,4020.02,-1.0
551,16.8707376248,7.99043527319,7.78042323122,0.210012041967,53.520129476,69.3047024439,4020.08,4040.0,4015.0,4024.04,1.0
552,15.7815770161,6.18540466566,7.46141951811,-1.27601485245,38.3066963383,70.1296216093,4024.04,4031.54,4005.0,4009.0,-1.0
553,16.2354940128,3.51530484876,6.67219658424,-3.15689173548,23.3760985958,68.9140004395,4009.01,4009.02,3971.0,3994.14,-1.0
554,16.1546878609,2.11559354094,5.76087597558,-3.64528243464,32.6497626023,66.4118147864,3994.14,4018.27,3990.01,4003.32,1.0
555,16.3875602032,0.250570795034,4.65881493947,-4.40824414444,23.2245681382,65.6631715515,4003.98,4004.0,3982.03,3993.99,-1.0
556,16.4759874999,-0.813826749993,3.56428660158,-4.37811335157,28.2856854228,60.3018573447,3993.99,4006.22,3992.79,3999.0,1.0
557,16.3334187861,-1.35927979239,2.57957332278,-3.93885311518,31.8213961006,56.7263163507,3999.88,4010.0,3998.22,4002.5,1.0
558,16.2636783353,-1.40897343197,1.78186397183,-3.1908374038,36.4077179513,52.5458897564,4002.5,4008.98,3996.86,4007.04,1.0
559,15.5897935527,-0.841537127564,1.25718375195,-2.09872087952,43.8832205273,48.9685469106,4007.04,4018.81,4000.33,4014.44,1.0
560,15.1388107327,-1.66851395884,0.672044209794,-2.34055816864,30.3413120567,45.0496078457,4014.64,4017.1,3997.0,3998.38,-1.0
561,14.7200409713,-1.91770077584,0.154095212667,-2.07179598851,39.8808785209,40.8663507227,3998.38,4011.03,3998.0,4003.14,1.0
