3667.69	3680	3656.01	3672.03	2772.02	10170588.7	3669.01
3672.03	3672.04	3633.11	3637.03	5179.15	18909523.37	3651.08
3637.05	3655.04	3634.05	3649.77	2998.69	10932128.15	3645.64
3649.97	3659.94	3645	3656.07	1432.74	5233899.8	3653.08
3655.06	3656.32	3645.95	3652.05	1387.63	5065876.12	3650.74
3652.42	3658.88	3640	3640	1870.11	6829377.36	3651.87
3640.05	3640.86	3600	3608	6823.62	24656888.04	3613.46
3608	3626	3607.87	3616.4	3681.18	13312483.78	3616.36
3616.41	3619.9	3582	3592.66	5348	19216643.29	3593.24
3593	3610.02	3583	3595.75	3392.42	12201487.13	3596.69
3595.77	3596	3568	3571.2	3754.43	13449833.74	3582.39
3571.15	3602.26	3570.22	3596.3	5007.34	17971321.71	3588.99
3596.3	3599.88	3575.01	3585.07	3544.82	12708483.82	3585.09
3585.21	3614	3580.99	3605.97	3502.9	12607943.85	3599.28
3605.03	3608	3588	3589.98	2604.9	9379131.97	3600.58
3590	3590	3549	3557.09	5505.5	19624277.72	3564.49
3556.95	3569.28	3555.56	3562.56	1231.32	4388338.41	3563.94
3562.56	3581.39	3562.04	3565.96	1020.78	3646545.26	3572.31
3565.72	3587	3565.72	3570.93	720.03	2574022.33	3574.9
3570.76	3579.82	3570	3574.33	405.16	1447659.27	3573.03
3575.77	3583.09	3565.02	3568.12	681.27	2434294.73	3573.16
3567.14	3571.76	3551	3551.64	1261.73	4492529.45	3560.61
3554.1	3565	3549	3556.32	1358.97	4833384.74	3556.65
3557.28	3559.47	3540	3547.86	1987.69	7054914.69	3549.31
3547.85	3585	3547.85	3579.83	3388.95	12081975.92	3565.11
3579	3613.8	3578.16	3599	5788.31	20813162.65	3595.73
3599.05	3610	3591	3596.9	3526.87	12687169.02	3597.29
3596.88	3604.88	3592	3594.24	1916.36	6892962.4	3596.9
3594.24	3605	3575.13	3582.25	3071.46	11037735.41	3593.64
3582	3592.36	3576.96	3583.05	2056.63	7373727.51	3585.35
3586.44	3595.92	3576.01	3587.13	2366.19	8486434.88	3586.54
3587.12	3612.08	3586.22	3609.29	3146.8	11336798.86	3602.64
3609.3	3609.98	3585	3592.9	2411.15	8666058.61	3594.17
3592.74	3595	3586.82	3590.97	1134.13	4071856.43	3590.29
3590.97	3603.99	3590.03	3598.39	1432.59	5154170.63	3597.81
3598.3	3608	3586.29	3586.29	2089.48	7515719.53	3596.93
3586.96	3586.99	3560.01	3569	2752.81	9840236.13	3574.62
3569	3591	3562.12	3578.97	3054.51	10928636.46	3577.87
3579.72	3599.79	3579.72	3587.99	1798.12	6455021.04	3589.87
3587.99	3600	3585.01	3598.2	936.96	3365887.72	3592.35
3598	3599.68	3586.97	3590.96	639.66	2298172.2	3592.81
3591.03	3595.68	3585.03	3592.75	464.65	1668606.48	3591.13
3592.96	3598.99	3589.45	3592.61	400.68	1440327.54	3594.74
3593.18	3593.18	3588.94	3591.04	315.23	1132043.55	3591.2
3591.02	3598.99	3587.6	3598.99	284.62	1022448	3592.34
3597.44	3607.11	3595	3605.75	719.13	2590050.68	3601.65
3605.73	3644.6	3604.97	3635.41	3326.54	12077439.82	3630.64
3635.41	3670	3632.97	3668.2	3164.31	11549077	3649.8
3668.24	3674.9	3643.31	3648.85	4138.7	15141359.37	3658.48
3648.88	3664.89	3648	3657.36	2316.77	8468010.57	3655.1
3657.41	3678	3654.1	3661.62	3741.21	13714674.9	3665.84
3661.35	3664.61	3648.02	3658.18	2906.26	10622478.02	3655.04
